NACCAGE,EDUC,SEX,RACE,model,RACE_model,mean.adj,sd.adj,mean.adj.ori,sd.adj.ori,,,,,
77,15,0,White,transformed,0,2.000989118,0.093951595,31.14482168,10.27404697,,,,,
78,15,0,White,transformed,0,2.004552311,0.093951595,31.52777096,10.46344635,,,,,
79,15,0,White,transformed,0,2.008632223,0.093951595,32.01606684,10.66211816,,,,,
80,15,0,White,transformed,0,2.013371134,0.093951595,32.63257365,10.87082924,,,,,
81,15,0,White,transformed,0,2.018720535,0.093951595,33.36282349,11.08975543,,,,,
82,15,0,White,transformed,0,2.024523625,0.093951595,34.17115904,11.31873715,,,,,
83,15,0,White,transformed,0,2.030622364,0.093951595,35.02167978,11.55761099,,,,,
84,15,0,White,transformed,0,2.036858709,0.093951595,35.87848519,11.80621351,,,,,
85,15,0,White,transformed,0,2.043074618,0.093951595,36.70567473,12.06438128,,,,,
86,15,0,White,transformed,0,2.04911205,0.093951595,37.46734789,12.33195087,,,,,
87,15,0,White,transformed,0,2.054812961,0.093951595,38.12760414,12.60875885,,,,,
88,15,0,White,transformed,0,2.060101752,0.093951595,38.67426382,12.89455067,,,,,
89,15,0,White,transformed,0,2.065411587,0.093951595,39.24153578,13.18850932,,,,,
90,15,0,White,transformed,0,2.07136952,0.093951595,40.01941683,13.48960345,,,,,
91,15,0,White,transformed,0,2.078602987,0.093951595,41.19801359,13.79680132,,,,,
92,15,0,White,transformed,0,2.087739422,0.093951595,42.96743269,14.10907115,,,,,
93,15,0,White,transformed,0,2.099406262,0.093951595,45.51778075,14.42538119,,,,,
94,15,0,White,transformed,0,2.114230941,0.093951595,49.03916441,14.74469967,,,,,
95,15,0,White,transformed,0,2.132840895,0.093951595,53.7216903,15.06599483,,,,,
40,16,0,White,transformed,0,1.865949041,0.093951595,20.99440691,5.638219633,,,,,
41,16,0,White,transformed,0,1.866254088,0.093951595,20.99869412,5.740724877,,,,,
42,16,0,White,transformed,0,1.86657946,0.093951595,21.0056033,5.843392022,,,,,
43,16,0,White,transformed,0,1.866937737,0.093951595,21.01757749,5.946305849,,,,,
44,16,0,White,transformed,0,1.867341496,0.093951595,21.03705973,6.049551137,,,,,
45,16,0,White,transformed,0,1.867803316,0.093951595,21.06649305,6.153212669,,,,,
46,16,0,White,transformed,0,1.868335776,0.093951595,21.10832049,6.257375225,,,,,
47,16,0,White,transformed,0,1.868951454,0.093951595,21.16498509,6.362123584,,,,,
48,16,0,White,transformed,0,1.869662966,0.093951595,21.23892936,6.467542535,,,,,
49,16,0,White,transformed,0,1.870502373,0.093951595,21.3323218,6.573719926,,,,,
50,16,0,White,transformed,0,1.871552754,0.093951595,21.446612,6.680751641,,,,,
51,16,0,White,transformed,0,1.872905456,0.093951595,21.58313303,6.788734865,,,,,
52,16,0,White,transformed,0,1.874651825,0.093951595,21.74321799,6.897766784,,,,,
53,16,0,White,transformed,0,1.876883208,0.093951595,21.92819994,7.007944584,,,,,
54,16,0,White,transformed,0,1.879690952,0.093951595,22.13941198,7.11936545,,,,,
55,16,0,White,transformed,0,1.883166404,0.093951595,22.37818719,7.232126567,,,,,
56,16,0,White,transformed,0,1.887400045,0.093951595,22.64585115,7.346324963,,,,,
57,16,0,White,transformed,0,1.892407066,0.093951595,22.94307712,7.462043777,,,,,
58,16,0,White,transformed,0,1.898070001,0.093951595,23.26938899,7.579341682,,,,,
59,16,0,White,transformed,0,1.904257882,0.093951595,23.62419368,7.698274862,,,,,
60,16,0,White,transformed,0,1.91083974,0.093951595,24.00689809,7.8188995,,,,,
61,16,0,White,transformed,0,1.917684607,0.093951595,24.41690914,7.941271779,,,,,
62,16,0,White,transformed,0,1.924661515,0.093951595,24.85363373,8.065447882,,,,,
63,16,0,White,transformed,0,1.931639494,0.093951595,25.31647878,8.191483993,,,,,
64,16,0,White,transformed,0,1.938488726,0.093951595,25.80470023,8.319438713,,,,,
65,16,0,White,transformed,0,1.945117338,0.093951595,26.31256693,8.449450534,,,,,
66,16,0,White,transformed,0,1.951479188,0.093951595,26.82833746,8.581754226,,,,,
67,16,0,White,transformed,0,1.957530858,0.093951595,27.33991257,8.716590295,,,,,
68,16,0,White,transformed,0,1.963228931,0.093951595,27.83519302,8.854199244,,,,,
69,16,0,White,transformed,0,1.968529988,0.093951595,28.30207957,8.994821576,,,,,
70,16,0,White,transformed,0,1.97339061,0.093951595,28.72847297,9.138697795,,,,,
71,16,0,White,transformed,0,1.97776738,0.093951595,29.102274,9.286068405,,,,,
72,16,0,White,transformed,0,1.981623258,0.093951595,29.41258888,9.437192148,,,,,
73,16,0,White,transformed,0,1.985028348,0.093951595,29.66877214,9.592634115,,,,,
74,16,0,White,transformed,0,1.98814166,0.093951595,29.89697968,9.753213597,,,,,
75,16,0,White,transformed,0,1.991124892,0.093951595,30.12387596,9.919757576,,,,,
76,16,0,White,transformed,0,1.994139745,0.093951595,30.37612545,10.09309304,,,,,
77,16,0,White,transformed,0,1.997347917,0.093951595,30.68039261,10.27404697,,,,,
78,16,0,White,transformed,0,2.00091111,0.093951595,31.06334189,10.46344635,,,,,
79,16,0,White,transformed,0,2.004991023,0.093951595,31.55163776,10.66211816,,,,,
80,16,0,White,transformed,0,2.009729934,0.093951595,32.16814457,10.87082924,,,,,
81,16,0,White,transformed,0,2.015079334,0.093951595,32.89839442,11.08975543,,,,,
82,16,0,White,transformed,0,2.020882425,0.093951595,33.70672997,11.31873715,,,,,
83,16,0,White,transformed,0,2.026981163,0.093951595,34.55725071,11.55761099,,,,,
84,16,0,White,transformed,0,2.033217508,0.093951595,35.41405611,11.80621351,,,,,
85,16,0,White,transformed,0,2.039433417,0.093951595,36.24124566,12.06438128,,,,,
86,16,0,White,transformed,0,2.045470849,0.093951595,37.00291882,12.33195087,,,,,
87,16,0,White,transformed,0,2.051171761,0.093951595,37.66317507,12.60875885,,,,,
88,16,0,White,transformed,0,2.056460551,0.093951595,38.20983475,12.89455067,,,,,
89,16,0,White,transformed,0,2.061770386,0.093951595,38.77710671,13.18850932,,,,,
90,16,0,White,transformed,0,2.06772832,0.093951595,39.55498775,13.48960345,,,,,
91,16,0,White,transformed,0,2.074961786,0.093951595,40.73358451,13.79680132,,,,,
92,16,0,White,transformed,0,2.084098221,0.093951595,42.50300361,14.10907115,,,,,
93,16,0,White,transformed,0,2.095765061,0.093951595,45.05335168,14.42538119,,,,,
94,16,0,White,transformed,0,2.11058974,0.093951595,48.57473534,14.74469967,,,,,
95,16,0,White,transformed,0,2.129199694,0.093951595,53.25726122,15.06599483,,,,,
40,17,0,White,transformed,0,1.86230784,0.093951595,20.52997783,5.638219633,,,,,
41,17,0,White,transformed,0,1.862612887,0.093951595,20.53426505,5.740724877,,,,,
42,17,0,White,transformed,0,1.862938259,0.093951595,20.54117423,5.843392022,,,,,
43,17,0,White,transformed,0,1.863296536,0.093951595,20.55314842,5.946305849,,,,,
44,17,0,White,transformed,0,1.863700295,0.093951595,20.57263065,6.049551137,,,,,
45,17,0,White,transformed,0,1.864162116,0.093951595,20.60206397,6.153212669,,,,,
46,17,0,White,transformed,0,1.864694576,0.093951595,20.64389142,6.257375225,,,,,
47,17,0,White,transformed,0,1.865310253,0.093951595,20.70055602,6.362123584,,,,,
48,17,0,White,transformed,0,1.866021766,0.093951595,20.77450028,6.467542535,,,,,
49,17,0,White,transformed,0,1.866861173,0.093951595,20.86789273,6.573719926,,,,,
50,17,0,White,transformed,0,1.867911553,0.093951595,20.98218292,6.680751641,,,,,
51,17,0,White,transformed,0,1.869264255,0.093951595,21.11870396,6.788734865,,,,,
52,17,0,White,transformed,0,1.871010624,0.093951595,21.27878891,6.897766784,,,,,
53,17,0,White,transformed,0,1.873242007,0.093951595,21.46377087,7.007944584,,,,,
54,17,0,White,transformed,0,1.876049751,0.093951595,21.67498291,7.11936545,,,,,
55,17,0,White,transformed,0,1.879525203,0.093951595,21.91375811,7.232126567,,,,,
56,17,0,White,transformed,0,1.883758845,0.093951595,22.18142208,7.346324963,,,,,
57,17,0,White,transformed,0,1.888765866,0.093951595,22.47864805,7.462043777,,,,,
58,17,0,White,transformed,0,1.894428801,0.093951595,22.80495992,7.579341682,,,,,
59,17,0,White,transformed,0,1.900616681,0.093951595,23.15976461,7.698274862,,,,,
60,17,0,White,transformed,0,1.90719854,0.093951595,23.54246902,7.8188995,,,,,
61,17,0,White,transformed,0,1.914043406,0.093951595,23.95248007,7.941271779,,,,,
62,17,0,White,transformed,0,1.921020314,0.093951595,24.38920466,8.065447882,,,,,
63,17,0,White,transformed,0,1.927998293,0.093951595,24.8520497,8.191483993,,,,,
64,17,0,White,transformed,0,1.934847525,0.093951595,25.34027116,8.319438713,,,,,
65,17,0,White,transformed,0,1.941476137,0.093951595,25.84813786,8.449450534,,,,,
66,17,0,White,transformed,0,1.947837987,0.093951595,26.36390838,8.581754226,,,,,
67,17,0,White,transformed,0,1.953889658,0.093951595,26.87548349,8.716590295,,,,,
68,17,0,White,transformed,0,1.95958773,0.093951595,27.37076394,8.854199244,,,,,
69,17,0,White,transformed,0,1.964888787,0.093951595,27.83765049,8.994821576,,,,,
70,17,0,White,transformed,0,1.969749409,0.093951595,28.2640439,9.138697795,,,,,
71,17,0,White,transformed,0,1.974126179,0.093951595,28.63784492,9.286068405,,,,,
72,17,0,White,transformed,0,1.977982057,0.093951595,28.9481598,9.437192148,,,,,
73,17,0,White,transformed,0,1.981387148,0.093951595,29.20434306,9.592634115,,,,,
74,17,0,White,transformed,0,1.984500459,0.093951595,29.4325506,9.753213597,,,,,
75,17,0,White,transformed,0,1.987483691,0.093951595,29.65944689,9.919757576,,,,,
76,17,0,White,transformed,0,1.990498544,0.093951595,29.91169638,10.09309304,,,,,
77,17,0,White,transformed,0,1.993706717,0.093951595,30.21596353,10.27404697,,,,,
78,17,0,White,transformed,0,1.997269909,0.093951595,30.59891281,10.46344635,,,,,
79,17,0,White,transformed,0,2.001349822,0.093951595,31.08720869,10.66211816,,,,,
80,17,0,White,transformed,0,2.006088733,0.093951595,31.7037155,10.87082924,,,,,
81,17,0,White,transformed,0,2.011438133,0.093951595,32.43396534,11.08975543,,,,,
82,17,0,White,transformed,0,2.017241224,0.093951595,33.24230089,11.31873715,,,,,
83,17,0,White,transformed,0,2.023339963,0.093951595,34.09282163,11.55761099,,,,,
84,17,0,White,transformed,0,2.029576308,0.093951595,34.94962704,11.80621351,,,,,
85,17,0,White,transformed,0,2.035792217,0.093951595,35.77681658,12.06438128,,,,,
86,17,0,White,transformed,0,2.041829648,0.093951595,36.53848974,12.33195087,,,,,
87,17,0,White,transformed,0,2.04753056,0.093951595,37.19874599,12.60875885,,,,,
88,17,0,White,transformed,0,2.052819351,0.093951595,37.74540567,12.89455067,,,,,
89,17,0,White,transformed,0,2.058129186,0.093951595,38.31267763,13.18850932,,,,,
90,17,0,White,transformed,0,2.064087119,0.093951595,39.09055868,13.48960345,,,,,
91,17,0,White,transformed,0,2.071320585,0.093951595,40.26915544,13.79680132,,,,,
92,17,0,White,transformed,0,2.080457021,0.093951595,42.03857454,14.10907115,,,,,
93,17,0,White,transformed,0,2.09212386,0.093951595,44.5889226,14.42538119,,,,,
94,17,0,White,transformed,0,2.106948539,0.093951595,48.11030626,14.74469967,,,,,
95,17,0,White,transformed,0,2.125558494,0.093951595,52.79283215,15.06599483,,,,,
40,18,0,White,transformed,0,1.85866664,0.093951595,20.06554876,5.638219633,,,,,
41,18,0,White,transformed,0,1.858971686,0.093951595,20.06983597,5.740724877,,,,,
42,18,0,White,transformed,0,1.859297059,0.093951595,20.07674515,5.843392022,,,,,
43,18,0,White,transformed,0,1.859655335,0.093951595,20.08871934,5.946305849,,,,,
44,18,0,White,transformed,0,1.860059095,0.093951595,20.10820158,6.049551137,,,,,
45,18,0,White,transformed,0,1.860520915,0.093951595,20.1376349,6.153212669,,,,,
46,18,0,White,transformed,0,1.861053375,0.093951595,20.17946234,6.257375225,,,,,
47,18,0,White,transformed,0,1.861669053,0.093951595,20.23612694,6.362123584,,,,,
48,18,0,White,transformed,0,1.862380565,0.093951595,20.31007121,6.467542535,,,,,
49,18,0,White,transformed,0,1.863219972,0.093951595,20.40346365,6.573719926,,,,,
50,18,0,White,transformed,0,1.864270353,0.093951595,20.51775385,6.680751641,,,,,
51,18,0,White,transformed,0,1.865623054,0.093951595,20.65427488,6.788734865,,,,,
52,18,0,White,transformed,0,1.867369423,0.093951595,20.81435984,6.897766784,,,,,
53,18,0,White,transformed,0,1.869600807,0.093951595,20.99934179,7.007944584,,,,,
54,18,0,White,transformed,0,1.872408551,0.093951595,21.21055383,7.11936545,,,,,
55,18,0,White,transformed,0,1.875884002,0.093951595,21.44932904,7.232126567,,,,,
56,18,0,White,transformed,0,1.880117644,0.093951595,21.716993,7.346324963,,,,,
57,18,0,White,transformed,0,1.885124665,0.093951595,22.01421897,7.462043777,,,,,
58,18,0,White,transformed,0,1.8907876,0.093951595,22.34053084,7.579341682,,,,,
59,18,0,White,transformed,0,1.896975481,0.093951595,22.69533553,7.698274862,,,,,
60,18,0,White,transformed,0,1.903557339,0.093951595,23.07803994,7.8188995,,,,,
61,18,0,White,transformed,0,1.910402206,0.093951595,23.48805099,7.941271779,,,,,
62,18,0,White,transformed,0,1.917379113,0.093951595,23.92477558,8.065447882,,,,,
63,18,0,White,transformed,0,1.924357093,0.093951595,24.38762063,8.191483993,,,,,
64,18,0,White,transformed,0,1.931206325,0.093951595,24.87584208,8.319438713,,,,,
65,18,0,White,transformed,0,1.937834936,0.093951595,25.38370878,8.449450534,,,,,
66,18,0,White,transformed,0,1.944196786,0.093951595,25.89947931,8.581754226,,,,,
67,18,0,White,transformed,0,1.950248457,0.093951595,26.41105442,8.716590295,,,,,
68,18,0,White,transformed,0,1.95594653,0.093951595,26.90633487,8.854199244,,,,,
69,18,0,White,transformed,0,1.961247586,0.093951595,27.37322142,8.994821576,,,,,
70,18,0,White,transformed,0,1.966108209,0.093951595,27.79961482,9.138697795,,,,,
71,18,0,White,transformed,0,1.970484979,0.093951595,28.17341585,9.286068405,,,,,
72,18,0,White,transformed,0,1.974340857,0.093951595,28.48373073,9.437192148,,,,,
73,18,0,White,transformed,0,1.977745947,0.093951595,28.73991399,9.592634115,,,,,
74,18,0,White,transformed,0,1.980859258,0.093951595,28.96812153,9.753213597,,,,,
75,18,0,White,transformed,0,1.983842491,0.093951595,29.19501781,9.919757576,,,,,
76,18,0,White,transformed,0,1.986857343,0.093951595,29.4472673,10.09309304,,,,,
77,18,0,White,transformed,0,1.990065516,0.093951595,29.75153446,10.27404697,,,,,
78,18,0,White,transformed,0,1.993628709,0.093951595,30.13448374,10.46344635,,,,,
79,18,0,White,transformed,0,1.997708621,0.093951595,30.62277961,10.66211816,,,,,
80,18,0,White,transformed,0,2.002447532,0.093951595,31.23928642,10.87082924,,,,,
81,18,0,White,transformed,0,2.007796933,0.093951595,31.96953627,11.08975543,,,,,
82,18,0,White,transformed,0,2.013600023,0.093951595,32.77787182,11.31873715,,,,,
83,18,0,White,transformed,0,2.019698762,0.093951595,33.62839256,11.55761099,,,,,
84,18,0,White,transformed,0,2.025935107,0.093951595,34.48519796,11.80621351,,,,,
85,18,0,White,transformed,0,2.032151016,0.093951595,35.31238751,12.06438128,,,,,
86,18,0,White,transformed,0,2.038188447,0.093951595,36.07406067,12.33195087,,,,,
87,18,0,White,transformed,0,2.043889359,0.093951595,36.73431692,12.60875885,,,,,
88,18,0,White,transformed,0,2.04917815,0.093951595,37.2809766,12.89455067,,,,,
89,18,0,White,transformed,0,2.054487985,0.093951595,37.84824856,13.18850932,,,,,
90,18,0,White,transformed,0,2.060445918,0.093951595,38.6261296,13.48960345,,,,,
91,18,0,White,transformed,0,2.067679385,0.093951595,39.80472636,13.79680132,,,,,
92,18,0,White,transformed,0,2.07681582,0.093951595,41.57414546,14.10907115,,,,,
93,18,0,White,transformed,0,2.08848266,0.093951595,44.12449353,14.42538119,,,,,
94,18,0,White,transformed,0,2.103307339,0.093951595,47.64587719,14.74469967,,,,,
95,18,0,White,transformed,0,2.121917293,0.093951595,52.32840307,15.06599483,,,,,
40,19,0,White,transformed,0,1.855025439,0.093951595,19.60111968,5.638219633,,,,,
41,19,0,White,transformed,0,1.855330486,0.093951595,19.6054069,5.740724877,,,,,
42,19,0,White,transformed,0,1.855655858,0.093951595,19.61231608,5.843392022,,,,,
43,19,0,White,transformed,0,1.856014135,0.093951595,19.62429027,5.946305849,,,,,
44,19,0,White,transformed,0,1.856417894,0.093951595,19.6437725,6.049551137,,,,,
45,19,0,White,transformed,0,1.856879714,0.093951595,19.67320582,6.153212669,,,,,
46,19,0,White,transformed,0,1.857412174,0.093951595,19.71503327,6.257375225,,,,,
47,19,0,White,transformed,0,1.858027852,0.093951595,19.77169787,6.362123584,,,,,
48,19,0,White,transformed,0,1.858739364,0.093951595,19.84564213,6.467542535,,,,,
49,19,0,White,transformed,0,1.859578771,0.093951595,19.93903458,6.573719926,,,,,
50,19,0,White,transformed,0,1.860629152,0.093951595,20.05332477,6.680751641,,,,,
51,19,0,White,transformed,0,1.861981854,0.093951595,20.18984581,6.788734865,,,,,
52,19,0,White,transformed,0,1.863728223,0.093951595,20.34993076,6.897766784,,,,,
53,19,0,White,transformed,0,1.865959606,0.093951595,20.53491272,7.007944584,,,,,
54,19,0,White,transformed,0,1.86876735,0.093951595,20.74612476,7.11936545,,,,,
55,19,0,White,transformed,0,1.872242802,0.093951595,20.98489996,7.232126567,,,,,
56,19,0,White,transformed,0,1.876476443,0.093951595,21.25256393,7.346324963,,,,,
57,19,0,White,transformed,0,1.881483464,0.093951595,21.5497899,7.462043777,,,,,
58,19,0,White,transformed,0,1.887146399,0.093951595,21.87610177,7.579341682,,,,,
59,19,0,White,transformed,0,1.89333428,0.093951595,22.23090646,7.698274862,,,,,
60,19,0,White,transformed,0,1.899916138,0.093951595,22.61361087,7.8188995,,,,,
61,19,0,White,transformed,0,1.906761005,0.093951595,23.02362192,7.941271779,,,,,
62,19,0,White,transformed,0,1.913737912,0.093951595,23.46034651,8.065447882,,,,,
63,19,0,White,transformed,0,1.920715892,0.093951595,23.92319155,8.191483993,,,,,
64,19,0,White,transformed,0,1.927565124,0.093951595,24.41141301,8.319438713,,,,,
65,19,0,White,transformed,0,1.934193736,0.093951595,24.91927971,8.449450534,,,,,
66,19,0,White,transformed,0,1.940555586,0.093951595,25.43505023,8.581754226,,,,,
67,19,0,White,transformed,0,1.946607256,0.093951595,25.94662534,8.716590295,,,,,
68,19,0,White,transformed,0,1.952305329,0.093951595,26.44190579,8.854199244,,,,,
69,19,0,White,transformed,0,1.957606386,0.093951595,26.90879234,8.994821576,,,,,
70,19,0,White,transformed,0,1.962467008,0.093951595,27.33518575,9.138697795,,,,,
71,19,0,White,transformed,0,1.966843778,0.093951595,27.70898677,9.286068405,,,,,
72,19,0,White,transformed,0,1.970699656,0.093951595,28.01930165,9.437192148,,,,,
73,19,0,White,transformed,0,1.974104746,0.093951595,28.27548491,9.592634115,,,,,
74,19,0,White,transformed,0,1.977218058,0.093951595,28.50369245,9.753213597,,,,,
75,19,0,White,transformed,0,1.98020129,0.093951595,28.73058874,9.919757576,,,,,
76,19,0,White,transformed,0,1.983216143,0.093951595,28.98283823,10.09309304,,,,,
77,19,0,White,transformed,0,1.986424315,0.093951595,29.28710538,10.27404697,,,,,
78,19,0,White,transformed,0,1.989987508,0.093951595,29.67005466,10.46344635,,,,,
79,19,0,White,transformed,0,1.99406742,0.093951595,30.15835054,10.66211816,,,,,
80,19,0,White,transformed,0,1.998806332,0.093951595,30.77485735,10.87082924,,,,,
81,19,0,White,transformed,0,2.004155732,0.093951595,31.50510719,11.08975543,,,,,
82,19,0,White,transformed,0,2.009958822,0.093951595,32.31344274,11.31873715,,,,,
83,19,0,White,transformed,0,2.016057561,0.093951595,33.16396348,11.55761099,,,,,
84,19,0,White,transformed,0,2.022293906,0.093951595,34.02076889,11.80621351,,,,,
85,19,0,White,transformed,0,2.028509815,0.093951595,34.84795843,12.06438128,,,,,
