NACCAGE,EDUC,SEX,mean.adj,sd.adj,Zscore
55,11,1,2.34892118,0.098907045,0
56,11,1,2.353636472,0.098911371,0
57,11,1,2.359296952,0.098915828,0
58,11,1,2.365722945,0.098920492,0
59,11,1,2.372713342,0.098925445,0
60,11,1,2.380067039,0.098930768,0
61,11,1,2.38758293,0.098936541,0
62,11,1,2.395059907,0.098942846,0
63,11,1,2.402296865,0.098949765,0
64,11,1,2.409095968,0.098957386,0
65,11,1,2.41536743,0.098966064,0
66,11,1,2.421151681,0.098976475,0
67,11,1,2.426496903,0.09898931,0
68,11,1,2.431451278,0.099005266,0
69,11,1,2.436062989,0.099025034,0
70,11,1,2.440380218,0.09904931,0
71,11,1,2.444451147,0.099078786,0
72,11,1,2.44832399,0.099114232,0
73,11,1,2.452047469,0.099157698,0
74,11,1,2.455670728,0.09921229,0
75,11,1,2.459242927,0.09928115,0
76,11,1,2.462813223,0.099367419,0
77,11,1,2.466430774,0.099474236,0
78,11,1,2.470144739,0.099604743,0
79,11,1,2.474004276,0.09976208,0
80,11,1,2.478054618,0.099948747,0
81,11,1,2.482302447,0.100160934,0
82,11,1,2.486732564,0.100391257,0
83,11,1,2.491329517,0.100632287,0
84,11,1,2.496077857,0.100876597,0
85,11,1,2.500962131,0.101116759,0
86,11,1,2.505966889,0.101345345,0
87,11,1,2.51107668,0.101554928,0
88,11,1,2.516304848,0.101739203,0
89,11,1,2.521842435,0.101898797,0
90,11,1,2.527948206,0.102036975,0
91,11,1,2.534881056,0.102157012,0
92,11,1,2.542899883,0.102262178,0
93,11,1,2.552263584,0.102355748,0
94,11,1,2.563231054,0.102440992,0
95,11,1,2.576061192,0.102521183,0
40,12,1,2.305589216,0.098847763,0
41,12,1,2.308657656,0.098851621,0
42,12,1,2.311489892,0.098855481,0
43,12,1,2.314095875,0.098859344,0
44,12,1,2.316485559,0.098863211,0
45,12,1,2.318668897,0.098867084,0
46,12,1,2.32065584,0.098870964,0
47,12,1,2.322456342,0.098874852,0
48,12,1,2.324080424,0.09887875,0
49,12,1,2.3255731,0.098882662,0
50,12,1,2.327071206,0.098886597,0
51,12,1,2.328726454,0.098890568,0
52,12,1,2.330690558,0.098894586,0
53,12,1,2.333115231,0.098898664,0
54,12,1,2.336152188,0.098902813,0
55,12,1,2.339953142,0.098907045,0
56,12,1,2.344668434,0.098911371,0
57,12,1,2.350328914,0.098915828,0
58,12,1,2.356754906,0.098920492,0
59,12,1,2.363745304,0.098925445,0
60,12,1,2.371099001,0.098930768,0
61,12,1,2.378614892,0.098936541,0
62,12,1,2.386091869,0.098942846,0
63,12,1,2.393328827,0.098949765,0
64,12,1,2.40012793,0.098957386,0
65,12,1,2.406399392,0.098966064,0
66,12,1,2.412183643,0.098976475,0
67,12,1,2.417528864,0.09898931,0
68,12,1,2.422483239,0.099005266,0
69,12,1,2.42709495,0.099025034,0
70,12,1,2.431412179,0.09904931,0
71,12,1,2.435483109,0.099078786,0
72,12,1,2.439355952,0.099114232,0
73,12,1,2.44307943,0.099157698,0
74,12,1,2.44670269,0.09921229,0
75,12,1,2.450274889,0.09928115,0
76,12,1,2.453845185,0.099367419,0
77,12,1,2.457462736,0.099474236,0
78,12,1,2.461176701,0.099604743,0
79,12,1,2.465036237,0.09976208,0
80,12,1,2.469086579,0.099948747,0
81,12,1,2.473334408,0.100160934,0
82,12,1,2.477764525,0.100391257,0
83,12,1,2.482361479,0.100632287,0
84,12,1,2.487109818,0.100876597,0
85,12,1,2.491994093,0.101116759,0
86,12,1,2.496998851,0.101345345,0
87,12,1,2.502108642,0.101554928,0
88,12,1,2.50733681,0.101739203,0
89,12,1,2.512874397,0.101898797,0
90,12,1,2.518980168,0.102036975,0
91,12,1,2.525913018,0.102157012,0
92,12,1,2.533931845,0.102262178,0
93,12,1,2.543295545,0.102355748,0
94,12,1,2.554263016,0.102440992,0
95,12,1,2.567093153,0.102521183,0
40,13,1,2.296621178,0.098847763,0
41,13,1,2.299689618,0.098851621,0
42,13,1,2.302521853,0.098855481,0
43,13,1,2.305127837,0.098859344,0
44,13,1,2.307517521,0.098863211,0
45,13,1,2.309700858,0.098867084,0
46,13,1,2.311687802,0.098870964,0
47,13,1,2.313488304,0.098874852,0
48,13,1,2.315112386,0.09887875,0
49,13,1,2.316605062,0.098882662,0
50,13,1,2.318103168,0.098886597,0
51,13,1,2.319758415,0.098890568,0
52,13,1,2.32172252,0.098894586,0
53,13,1,2.324147193,0.098898664,0
54,13,1,2.32718415,0.098902813,0
55,13,1,2.330985103,0.098907045,0
56,13,1,2.335700395,0.098911371,0
57,13,1,2.341360876,0.098915828,0
58,13,1,2.347786868,0.098920492,0
59,13,1,2.354777266,0.098925445,0
60,13,1,2.362130963,0.098930768,0
61,13,1,2.369646853,0.098936541,0
62,13,1,2.377123831,0.098942846,0
63,13,1,2.384360789,0.098949765,0
64,13,1,2.391159892,0.098957386,0
65,13,1,2.397431354,0.098966064,0
66,13,1,2.403215604,0.098976475,0
67,13,1,2.408560826,0.09898931,0
68,13,1,2.413515201,0.099005266,0
69,13,1,2.418126912,0.099025034,0
70,13,1,2.422444141,0.09904931,0
71,13,1,2.426515071,0.099078786,0
72,13,1,2.430387913,0.099114232,0
73,13,1,2.434111392,0.099157698,0
74,13,1,2.437734652,0.09921229,0
75,13,1,2.44130685,0.09928115,0
76,13,1,2.444877146,0.099367419,0
77,13,1,2.448494698,0.099474236,0
78,13,1,2.452208663,0.099604743,0
79,13,1,2.456068199,0.09976208,0
80,13,1,2.460118541,0.099948747,0
81,13,1,2.46436637,0.100160934,0
82,13,1,2.468796487,0.100391257,0
83,13,1,2.473393441,0.100632287,0
84,13,1,2.47814178,0.100876597,0
85,13,1,2.483026054,0.101116759,0
86,13,1,2.488030813,0.101345345,0
87,13,1,2.493140604,0.101554928,0
88,13,1,2.498368771,0.101739203,0
89,13,1,2.503906359,0.101898797,0
90,13,1,2.510012129,0.102036975,0
91,13,1,2.51694498,0.102157012,0
92,13,1,2.524963807,0.102262178,0
93,13,1,2.534327507,0.102355748,0
94,13,1,2.545294977,0.102440992,0
95,13,1,2.558125115,0.102521183,0
40,14,1,2.287653139,0.098847763,0
41,14,1,2.29072158,0.098851621,0
42,14,1,2.293553815,0.098855481,0
43,14,1,2.296159798,0.098859344,0
44,14,1,2.298549483,0.098863211,0
45,14,1,2.30073282,0.098867084,0
46,14,1,2.302719763,0.098870964,0
47,14,1,2.304520265,0.098874852,0
48,14,1,2.306144347,0.09887875,0
49,14,1,2.307637024,0.098882662,0
50,14,1,2.309135129,0.098886597,0
51,14,1,2.310790377,0.098890568,0
52,14,1,2.312754481,0.098894586,0
53,14,1,2.315179155,0.098898664,0
54,14,1,2.318216112,0.098902813,0
55,14,1,2.322017065,0.098907045,0
56,14,1,2.326732357,0.098911371,0
57,14,1,2.332392837,0.098915828,0
58,14,1,2.33881883,0.098920492,0
59,14,1,2.345809227,0.098925445,0
60,14,1,2.353162925,0.098930768,0
61,14,1,2.360678815,0.098936541,0
62,14,1,2.368155792,0.098942846,0
63,14,1,2.37539275,0.098949765,0
64,14,1,2.382191854,0.098957386,0
65,14,1,2.388463315,0.098966064,0
66,14,1,2.394247566,0.098976475,0
67,14,1,2.399592788,0.09898931,0
68,14,1,2.404547163,0.099005266,0
69,14,1,2.409158874,0.099025034,0
70,14,1,2.413476103,0.09904931,0
71,14,1,2.417547032,0.099078786,0
72,14,1,2.421419875,0.099114232,0
73,14,1,2.425143354,0.099157698,0
74,14,1,2.428766613,0.09921229,0
75,14,1,2.432338812,0.09928115,0
76,14,1,2.435909108,0.099367419,0
77,14,1,2.439526659,0.099474236,0
78,14,1,2.443240624,0.099604743,0
79,14,1,2.447100161,0.09976208,0
80,14,1,2.451150503,0.099948747,0
81,14,1,2.455398332,0.100160934,0
82,14,1,2.459828449,0.100391257,0
83,14,1,2.464425402,0.100632287,0
84,14,1,2.469173742,0.100876597,0
85,14,1,2.474058016,0.101116759,0
86,14,1,2.479062774,0.101345345,0
87,14,1,2.484172565,0.101554928,0
88,14,1,2.489400733,0.101739203,0
89,14,1,2.494938321,0.101898797,0
90,14,1,2.501044091,0.102036975,0
91,14,1,2.507976941,0.102157012,0
92,14,1,2.515995768,0.102262178,0
93,14,1,2.525359469,0.102355748,0
94,14,1,2.536326939,0.102440992,0
95,14,1,2.549157077,0.102521183,0
40,15,1,2.278685101,0.098847763,0
41,15,1,2.281753541,0.098851621,0
42,15,1,2.284585777,0.098855481,0
43,15,1,2.28719176,0.098859344,0
44,15,1,2.289581444,0.098863211,0
45,15,1,2.291764782,0.098867084,0
46,15,1,2.293751725,0.098870964,0
47,15,1,2.295552227,0.098874852,0
48,15,1,2.297176309,0.09887875,0
49,15,1,2.298668985,0.098882662,0
50,15,1,2.300167091,0.098886597,0
51,15,1,2.301822339,0.098890568,0
52,15,1,2.303786443,0.098894586,0
53,15,1,2.306211117,0.098898664,0
54,15,1,2.309248073,0.098902813,0
55,15,1,2.313049027,0.098907045,0
56,15,1,2.317764319,0.098911371,0
57,15,1,2.323424799,0.098915828,0
58,15,1,2.329850791,0.098920492,0
59,15,1,2.336841189,0.098925445,0
60,15,1,2.344194886,0.098930768,0
61,15,1,2.351710777,0.098936541,0
62,15,1,2.359187754,0.098942846,0
63,15,1,2.366424712,0.098949765,0
64,15,1,2.373223815,0.098957386,0
65,15,1,2.379495277,0.098966064,0
66,15,1,2.385279528,0.098976475,0
67,15,1,2.390624749,0.09898931,0
68,15,1,2.395579124,0.099005266,0
69,15,1,2.400190835,0.099025034,0
70,15,1,2.404508064,0.09904931,0
71,15,1,2.408578994,0.099078786,0
72,15,1,2.412451837,0.099114232,0
73,15,1,2.416175315,0.099157698,0
74,15,1,2.419798575,0.09921229,0
75,15,1,2.423370774,0.09928115,0
76,15,1,2.42694107,0.099367419,0
77,15,1,2.430558621,0.099474236,0
78,15,1,2.434272586,0.099604743,0
79,15,1,2.438132122,0.09976208,0
80,15,1,2.442182464,0.099948747,0
81,15,1,2.446430294,0.100160934,0
82,15,1,2.45086041,0.100391257,0
83,15,1,2.455457364,0.100632287,0
84,15,1,2.460205703,0.100876597,0
85,15,1,2.465089978,0.101116759,0
86,15,1,2.470094736,0.101345345,0
87,15,1,2.475204527,0.101554928,0
88,15,1,2.480432695,0.101739203,0
89,15,1,2.485970282,0.101898797,0
90,15,1,2.492076053,0.102036975,0
91,15,1,2.499008903,0.102157012,0
92,15,1,2.50702773,0.102262178,0
93,15,1,2.51639143,0.102355748,0
94,15,1,2.527358901,0.102440992,0
95,15,1,2.540189038,0.102521183,0
40,16,1,2.269717063,0.098847763,0
41,16,1,2.272785503,0.098851621,0
42,16,1,2.275617738,0.098855481,0
43,16,1,2.278223722,0.098859344,0
44,16,1,2.280613406,0.098863211,0
45,16,1,2.282796743,0.098867084,-1.89105665
46,16,1,2.284783687,0.098870964,0
47,16,1,2.286584189,0.098874852,0
48,16,1,2.288208271,0.09887875,0
49,16,1,2.289700947,0.098882662,0
50,16,1,2.291199053,0.098886597,0
51,16,1,2.292854301,0.098890568,0
52,16,1,2.294818405,0.098894586,0
53,16,1,2.297243078,0.098898664,0
54,16,1,2.300280035,0.098902813,0
55,16,1,2.304080988,0.098907045,0
56,16,1,2.30879628,0.098911371,0
57,16,1,2.314456761,0.098915828,0
58,16,1,2.320882753,0.098920492,0
59,16,1,2.327873151,0.098925445,0
60,16,1,2.335226848,0.098930768,-1.359871709
61,16,1,2.342742738,0.098936541,0
62,16,1,2.350219716,0.098942846,0
63,16,1,2.357456674,0.098949765,0
64,16,1,2.364255777,0.098957386,0
65,16,1,2.370527239,0.098966064,0
66,16,1,2.376311489,0.098976475,0
67,16,1,2.381656711,0.09898931,0
68,16,1,2.386611086,0.099005266,0
69,16,1,2.391222797,0.099025034,0
70,16,1,2.395540026,0.09904931,0
71,16,1,2.399610956,0.099078786,0
72,16,1,2.403483799,0.099114232,0
73,16,1,2.407207277,0.099157698,0
74,16,1,2.410830537,0.09921229,0
75,16,1,2.414402735,0.09928115,-0.557580813
76,16,1,2.417973031,0.099367419,0
77,16,1,2.421590583,0.099474236,0
78,16,1,2.425304548,0.099604743,0
79,16,1,2.429164084,0.09976208,0
80,16,1,2.433214426,0.099948747,0
81,16,1,2.437462255,0.100160934,0
82,16,1,2.441892372,0.100391257,0
83,16,1,2.446489326,0.100632287,0
84,16,1,2.451237665,0.100876597,0
85,16,1,2.456121939,0.101116759,0
86,16,1,2.461126698,0.101345345,0
87,16,1,2.466236489,0.101554928,0
88,16,1,2.471464657,0.101739203,0
89,16,1,2.477002244,0.101898797,0
90,16,1,2.483108014,0.102036975,0
91,16,1,2.490040865,0.102157012,0
92,16,1,2.498059692,0.102262178,0
93,16,1,2.507423392,0.102355748,0
94,16,1,2.518390863,0.102440992,0
95,16,1,2.531221,0.102521183,0
40,17,1,2.260749024,0.098847763,0
41,17,1,2.263817465,0.098851621,0
42,17,1,2.2666497,0.098855481,0
43,17,1,2.269255684,0.098859344,0
44,17,1,2.271645368,0.098863211,0
45,17,1,2.273828705,0.098867084,0
46,17,1,2.275815648,0.098870964,0
47,17,1,2.27761615,0.098874852,0
48,17,1,2.279240232,0.09887875,0
49,17,1,2.280732909,0.098882662,0
50,17,1,2.282231014,0.098886597,0
51,17,1,2.283886262,0.098890568,0
52,17,1,2.285850366,0.098894586,0
53,17,1,2.28827504,0.098898664,0
54,17,1,2.291311997,0.098902813,0
55,17,1,2.29511295,0.098907045,0
56,17,1,2.299828242,0.098911371,0
57,17,1,2.305488722,0.098915828,0
58,17,1,2.311914715,0.098920492,0
59,17,1,2.318905112,0.098925445,0
60,17,1,2.32625881,0.098930768,0
61,17,1,2.3337747,0.098936541,0
62,17,1,2.341251677,0.098942846,0
63,17,1,2.348488635,0.098949765,0
64,17,1,2.355287739,0.098957386,0
65,17,1,2.3615592,0.098966064,0
66,17,1,2.367343451,0.098976475,0
67,17,1,2.372688673,0.09898931,0
68,17,1,2.377643048,0.099005266,0
69,17,1,2.382254759,0.099025034,0
70,17,1,2.386571988,0.09904931,0
71,17,1,2.390642917,0.099078786,0
72,17,1,2.39451576,0.099114232,0
73,17,1,2.398239239,0.099157698,0
74,17,1,2.401862498,0.09921229,0
75,17,1,2.405434697,0.09928115,0
76,17,1,2.409004993,0.099367419,0
77,17,1,2.412622544,0.099474236,0
78,17,1,2.416336509,0.099604743,0
79,17,1,2.420196046,0.09976208,0
80,17,1,2.424246388,0.099948747,0
81,17,1,2.428494217,0.100160934,0
82,17,1,2.432924334,0.100391257,0
83,17,1,2.437521287,0.100632287,0
84,17,1,2.442269627,0.100876597,0
85,17,1,2.447153901,0.101116759,0
86,17,1,2.452158659,0.101345345,0
87,17,1,2.45726845,0.101554928,0
88,17,1,2.462496618,0.101739203,0
89,17,1,2.468034206,0.101898797,0
90,17,1,2.474139976,0.102036975,0
91,17,1,2.481072826,0.102157012,0
92,17,1,2.489091653,0.102262178,0
93,17,1,2.498455354,0.102355748,0
94,17,1,2.509422824,0.102440992,0
95,17,1,2.522252962,0.102521183,0
40,18,1,2.251780986,0.098847763,0
41,18,1,2.254849426,0.098851621,0
42,18,1,2.257681662,0.098855481,0
43,18,1,2.260287645,0.098859344,0
44,18,1,2.262677329,0.098863211,0
45,18,1,2.264860667,0.098867084,0
46,18,1,2.26684761,0.098870964,0
47,18,1,2.268648112,0.098874852,0
48,18,1,2.270272194,0.09887875,0
49,18,1,2.271764871,0.098882662,0
50,18,1,2.273262976,0.098886597,0
51,18,1,2.274918224,0.098890568,0
52,18,1,2.276882328,0.098894586,0
53,18,1,2.279307002,0.098898664,0
54,18,1,2.282343958,0.098902813,0
55,18,1,2.286144912,0.098907045,0
56,18,1,2.290860204,0.098911371,0
57,18,1,2.296520684,0.098915828,0
58,18,1,2.302946676,0.098920492,0
59,18,1,2.309937074,0.098925445,0
60,18,1,2.317290771,0.098930768,0
61,18,1,2.324806662,0.098936541,0
62,18,1,2.332283639,0.098942846,0
63,18,1,2.339520597,0.098949765,0
64,18,1,2.3463197,0.098957386,0
65,18,1,2.352591162,0.098966064,0
66,18,1,2.358375413,0.098976475,0
67,18,1,2.363720634,0.09898931,0
68,18,1,2.368675009,0.099005266,0
69,18,1,2.37328672,0.099025034,0
70,18,1,2.377603949,0.09904931,0
71,18,1,2.381674879,0.099078786,0
72,18,1,2.385547722,0.099114232,0
73,18,1,2.3892712,0.099157698,0
74,18,1,2.39289446,0.09921229,0
75,18,1,2.396466659,0.09928115,0
76,18,1,2.400036955,0.099367419,0
77,18,1,2.403654506,0.099474236,0
78,18,1,2.407368471,0.099604743,0
79,18,1,2.411228007,0.09976208,0
80,18,1,2.415278349,0.099948747,0
81,18,1,2.419526179,0.100160934,0
82,18,1,2.423956296,0.100391257,0
83,18,1,2.428553249,0.100632287,0
84,18,1,2.433301589,0.100876597,0
85,18,1,2.438185863,0.101116759,0
86,18,1,2.443190621,0.101345345,0
87,18,1,2.448300412,0.101554928,0
88,18,1,2.45352858,0.101739203,0
89,18,1,2.459066167,0.101898797,0
90,18,1,2.465171938,0.102036975,0
91,18,1,2.472104788,0.102157012,0
92,18,1,2.480123615,0.102262178,0
93,18,1,2.489487315,0.102355748,0
94,18,1,2.500454786,0.102440992,0
95,18,1,2.513284923,0.102521183,0
40,19,1,2.242812948,0.098847763,0
41,19,1,2.245881388,0.098851621,0
42,19,1,2.248713623,0.098855481,0
43,19,1,2.251319607,0.098859344,0
44,19,1,2.253709291,0.098863211,0
45,19,1,2.255892628,0.098867084,0
46,19,1,2.257879572,0.098870964,0
47,19,1,2.259680074,0.098874852,0
48,19,1,2.261304156,0.09887875,0
49,19,1,2.262796832,0.098882662,0
50,19,1,2.264294938,0.098886597,0
51,19,1,2.265950186,0.098890568,0
52,19,1,2.26791429,0.098894586,0
53,19,1,2.270338963,0.098898664,0
54,19,1,2.27337592,0.098902813,0
55,19,1,2.277176873,0.098907045,0
56,19,1,2.281892165,0.098911371,0
57,19,1,2.287552646,0.098915828,0
58,19,1,2.293978638,0.098920492,0
59,19,1,2.300969036,0.098925445,0
60,19,1,2.308322733,0.098930768,0
61,19,1,2.315838623,0.098936541,0
62,19,1,2.323315601,0.098942846,0
63,19,1,2.330552559,0.098949765,0
64,19,1,2.337351662,0.098957386,0
65,19,1,2.343623124,0.098966064,0
66,19,1,2.349407374,0.098976475,0
67,19,1,2.354752596,0.09898931,0
68,19,1,2.359706971,0.099005266,0
69,19,1,2.364318682,0.099025034,0
70,19,1,2.368635911,0.09904931,0
71,19,1,2.372706841,0.099078786,0
72,19,1,2.376579684,0.099114232,0
73,19,1,2.380303162,0.099157698,0
74,19,1,2.383926422,0.09921229,0
75,19,1,2.38749862,0.09928115,0
76,19,1,2.391068916,0.099367419,0
77,19,1,2.394686468,0.099474236,0
78,19,1,2.398400433,0.099604743,0
79,19,1,2.402259969,0.09976208,0
80,19,1,2.406310311,0.099948747,0
81,19,1,2.41055814,0.100160934,0
82,19,1,2.414988257,0.100391257,0
83,19,1,2.419585211,0.100632287,0
84,19,1,2.42433355,0.100876597,0
85,19,1,2.429217824,0.101116759,0
86,19,1,2.434222583,0.101345345,0
87,19,1,2.439332374,0.101554928,0
88,19,1,2.444560542,0.101739203,0
89,19,1,2.450098129,0.101898797,0
90,19,1,2.456203899,0.102036975,0
91,19,1,2.46313675,0.102157012,0
92,19,1,2.471155577,0.102262178,0
93,19,1,2.480519277,0.102355748,0
94,19,1,2.491486748,0.102440992,0
95,19,1,2.504316885,0.102521183,0
40,20,1,2.233844909,0.098847763,0
41,20,1,2.23691335,0.098851621,0
42,20,1,2.239745585,0.098855481,0
43,20,1,2.242351569,0.098859344,0
44,20,1,2.244741253,0.098863211,0
45,20,1,2.24692459,0.098867084,0
46,20,1,2.248911533,0.098870964,0
47,20,1,2.250712035,0.098874852,0
48,20,1,2.252336118,0.09887875,0
49,20,1,2.253828794,0.098882662,0
50,20,1,2.255326899,0.098886597,0
51,20,1,2.256982147,0.098890568,0
52,20,1,2.258946251,0.098894586,0
53,20,1,2.261370925,0.098898664,0
54,20,1,2.264407882,0.098902813,0
55,20,1,2.268208835,0.098907045,0
56,20,1,2.272924127,0.098911371,0
57,20,1,2.278584608,0.098915828,0
58,20,1,2.2850106,0.098920492,0
59,20,1,2.292000997,0.098925445,0
60,20,1,2.299354695,0.098930768,0
61,20,1,2.306870585,0.098936541,0
62,20,1,2.314347562,0.098942846,0
63,20,1,2.32158452,0.098949765,0
64,20,1,2.328383624,0.098957386,0
65,20,1,2.334655086,0.098966064,0
66,20,1,2.340439336,0.098976475,0
67,20,1,2.345784558,0.09898931,0
68,20,1,2.350738933,0.099005266,0
69,20,1,2.355350644,0.099025034,0
70,20,1,2.359667873,0.09904931,0
71,20,1,2.363738802,0.099078786,0
72,20,1,2.367611645,0.099114232,0
73,20,1,2.371335124,0.099157698,0
74,20,1,2.374958383,0.09921229,0
75,20,1,2.378530582,0.09928115,0
76,20,1,2.382100878,0.099367419,0
77,20,1,2.385718429,0.099474236,0
78,20,1,2.389432394,0.099604743,0
79,20,1,2.393291931,0.09976208,0
80,20,1,2.397342273,0.099948747,0
81,20,1,2.401590102,0.100160934,0
82,20,1,2.406020219,0.100391257,0
83,20,1,2.410617173,0.100632287,0
84,20,1,2.415365512,0.100876597,0
85,20,1,2.420249786,0.101116759,0
86,20,1,2.425254544,0.101345345,0
87,20,1,2.430364336,0.101554928,0
88,20,1,2.435592503,0.101739203,0
89,20,1,2.441130091,0.101898797,0
90,20,1,2.447235861,0.102036975,0
91,20,1,2.454168711,0.102157012,0
92,20,1,2.462187538,0.102262178,0
93,20,1,2.471551239,0.102355748,0
94,20,1,2.482518709,0.102440992,0
95,20,1,2.495348847,0.102521183,0
