"NACCAGE","EDUC","SEX","RACE","sdpred","sd","EDUCCATsomecollege","EDUCCAThigherthancollege","SEX:NACCAGE","EDUCCATsomecollege:NACCAGE","EDUCCAThigherthancollege:NACCAGE","mean.adj","sd.adj"
61,12,0,0,17.8601412000493,17.747671468144,0,0,0,0,0,120.647850737942,17.8601412000493
62,12,0,0,17.9829628836584,17.8245673046858,0,0,0,0,0,120.623562399948,17.9829628836584
63,12,0,0,18.105147735565,18.2716029351972,0,0,0,0,0,120.609669555585,18.105147735565
64,12,0,0,18.2268058293131,18.3062768937603,0,0,0,0,0,120.599459485756,18.2268058293131
65,12,0,0,18.3481389961573,18.4780977097957,0,0,0,0,0,120.585632240718,18.3481389961573
66,12,0,0,18.4694596497948,18.534534595552,0,0,0,0,0,120.560180165626,18.4694596497948
67,12,0,0,18.5910867874355,18.7347046364175,0,0,0,0,0,120.515053472496,18.5910867874355
68,12,0,0,18.7133394062895,18.8832392579597,0,0,0,0,0,120.442202373345,18.7133394062895
69,12,0,0,18.8365365035667,18.9178585149584,0,0,0,0,0,120.333577080186,18.8365365035667
70,12,0,0,18.9609970764773,19.011105080457,0,0,0,0,0,120.181127805037,18.9609970764773
71,12,0,0,19.0870401222311,19.1639208584865,0,0,0,0,0,119.976804759913,19.0870401222311
72,12,0,0,19.2149877623876,19.1352214258965,0,0,0,0,0,119.71326581003,19.2149877623876
73,12,0,0,19.3452145978128,19.2936305901227,0,0,0,0,0,119.395055182979,19.3452145978128
74,12,0,0,19.4781387749925,19.3448512242556,0,0,0,0,0,119.036580022844,19.4781387749925
75,12,0,0,19.6141797584976,19.4853154240321,0,0,0,0,0,118.652546014908,19.6141797584976
76,12,0,0,19.7537570128988,19.6552857138096,0,0,0,0,0,118.25765884445,19.7537570128988
77,12,0,0,19.897290002767,19.7678810625474,0,0,0,0,0,117.866624196753,19.897290002767
78,12,0,0,20.0451981926728,19.8743717001582,0,0,0,0,0,117.494147757096,20.0451981926728
79,12,0,0,20.1979010471872,19.9108111689557,0,0,0,0,0,117.15493521076,20.1979010471872
80,12,0,0,20.3557699799675,20.1669560594387,0,0,0,0,0,116.862475975609,20.3557699799675
81,12,0,0,20.5187043524989,20.2823343212933,0,0,0,0,0,116.618310858386,20.5187043524989
82,12,0,0,20.6863355943736,20.6825408415541,0,0,0,0,0,116.417198758711,20.6863355943736
83,12,0,0,20.8582920599256,21.1438952449116,0,0,0,0,0,116.253820735088,20.8582920599256
84,12,0,0,21.0342021034888,21.077731571107,0,0,0,0,0,116.122857846022,21.0342021034888
85,12,0,0,21.213694079397,21.239342958058,0,0,0,0,0,116.018991150018,21.213694079397
86,12,0,0,21.3963963419843,21.5098780421646,0,0,0,0,0,115.936901705579,21.3963963419843
87,12,0,0,21.5819372455845,21.5532454555998,0,0,0,0,0,115.871270571212,21.5819372455845
88,12,0,0,21.7699528997968,21.8196934967737,0,0,0,0,0,115.817191314258,21.7699528997968
