"NACCAGE","EDUC","SEX","RACE","mean.adj","sd.adj"
39,12,0,"White",13.416987463507,2.05839852288746
40,12,0,"White",13.3443978434781,2.04477724414361
41,12,0,"White",13.2746214204819,2.04336393471434
42,12,0,"White",13.2076031407601,2.05238489130609
43,12,0,"White",13.143266455792,2.07006641062529
44,12,0,"White",13.0815133222941,2.09463478937837
45,12,0,"White",13.0222242022202,2.12431632427175
46,12,0,"White",12.9652580627617,2.15733731201186
47,12,0,"White",12.9104523763472,2.19192404930514
48,12,0,"White",12.8576231206427,2.2263138231693
49,12,0,"White",12.8065647785517,2.2594033392992
50,12,0,"White",12.7570503382148,2.29111140233933
51,12,0,"White",12.7088312930102,2.32144473942444
52,12,0,"White",12.6616376415535,2.3504100776893
53,12,0,"White",12.6151778876975,2.37801414426865
54,12,0,"White",12.5691390405325,2.40426366629725
55,12,0,"White",12.523186614386,2.42916537090987
56,12,0,"White",12.4769646288232,2.45272598524127
57,12,0,"White",12.4300956086464,2.47495280439474
58,12,0,"White",12.3821805838954,2.49587034889455
59,12,0,"White",12.3327990898471,2.515523053662
60,12,0,"White",12.2815091670163,2.53395646293193
61,12,0,"White",12.2278473611547,2.55121612093922
62,12,0,"White",12.1713287232515,2.5673475719187
63,12,0,"White",12.1113580709466,2.58239636010525
64,12,0,"White",12.0462538640751,2.59640802973371
65,12,0,"White",11.9722720802124,2.60942812503894
66,12,0,"White",11.8835174760874,2.62151409754784
67,12,0,"White",11.7719435875823,2.63293715849422
68,12,0,"White",11.6277214159467,2.64415341554284
69,12,0,"White",11.4432949761507,2.655625072892
70,12,0,"White",11.2174368452385,2.66781433473998
71,12,0,"White",10.9554659642672,2.68118340528507
72,12,0,"White",10.6675879112858,2.69619448872558
73,12,0,"White",10.3672351743138,2.71330978925979
74,12,0,"White",10.0705185307409,2.73299151108599
75,12,0,"White",9.79185194774643,2.75565481029909
76,12,0,"White",9.53957748271864,2.78116790879205
77,12,0,"White",9.3155675469291,2.80904616768239
78,12,0,"White",9.11555180885102,2.8387990670747
79,12,0,"White",8.93271313066,2.86993608707358
80,12,0,"White",8.7612835047349,2.90196670778363
81,12,0,"White",8.59687095697605,2.93440040930943
82,12,0,"White",8.43645954680524,2.9667466717556
83,12,0,"White",8.2783615592251,2.99851497522671
84,12,0,"White",8.12169161747162,3.02936222137844
85,12,0,"White",7.96584079566684,3.06011608826611
86,12,0,"White",7.81042881087807,3.09216256471717
87,12,0,"White",7.65530402311797,3.12689107796257
88,12,0,"White",7.50054343534451,3.16569105523327
89,12,0,"White",7.34645269346101,3.20995192376023
90,12,0,"White",7.19356608631607,3.26106311077441
91,12,0,"White",7.04264654570365,3.32041404350676
92,12,0,"White",6.89468564636301,3.38939414918825
93,12,0,"White",6.75090360597874,3.46908308128512
94,12,0,"White",6.61274928518075,3.55882709124027
95,12,0,"White",6.48190018754428,3.65736982371996
96,12,0,"White",6.36026245958989,3.76345431836354
97,12,0,"White",6.24997089078345,3.87582361481035
98,12,0,"White",6.15338891353617,3.99322075269976
99,12,0,"White",6.07310860320457,4.1143887716711
100,12,0,"White",6.01195067809051,4.23807071136375
101,12,0,"White",5.97296449944114,4.36300961141704
21,13,0,"White",15.0586756691144,0.523359864207221
22,13,0,"White",14.9644499717235,0.761972157534665
23,13,0,"White",14.8703528346039,0.996450144434502
24,13,0,"White",14.7767161097246,1.22265951847913
25,13,0,"White",14.6838501542922,1.43646597324094
26,13,0,"White",14.5920438307505,1.63373520229233
27,13,0,"White",14.5015645067806,1.8103328992057
28,13,0,"White",14.4126580553011,1.96212475755343
29,13,0,"White",14.3255488544679,2.08497647090793
30,13,0,"White",14.2404397876745,2.17475599299102
